"pia","puta","interventiontime","nc","sum_degrees","sum_excess","contacts_small","contacts_large","strategy"
0,2078.01192517714,127.565904946959,2,NA,NA,7,7,"RITA+Secondary,W=6mo"
1,4815.34635451892,4703.56002448778,2,NA,NA,23,18,"RITA+Secondary,W=6mo"
0,1953.61274577153,3263.08333489651,2,NA,NA,14,8,"RITA+Secondary,W=6mo"
0,0,2985.70147192308,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
8,6538.31600718995,3867.88486566976,3,NA,NA,65,42,"RITA+Secondary,W=6mo"
0,1668.51252025484,2943.93804012076,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
1,1339.44648587524,205.494481716558,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
0,215.126288944355,1436.91978605039,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,784.653647419942,1342.49473660502,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,0,3029.90789413217,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,3596.13483196231,2702.21360146716,3,NA,NA,10,8,"RITA+Secondary,W=6mo"
2,1131.47704031174,574.801808955438,2,NA,NA,22,19,"RITA+Secondary,W=6mo"
0,268.28668394014,2290.45964875712,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,560.656774145136,2009.89305958468,2,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,3047.57628359349,4204.93251066749,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,1145.78682400295,1557.74292911861,1,NA,NA,23,23,"RITA+Secondary,W=6mo"
0,0,941.879878626608,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
3,3804.17451589082,457.493322706503,2,NA,NA,29,20,"RITA+Secondary,W=6mo"
2,2107.24302849799,1229.82910987865,2,NA,NA,33,20,"RITA+Secondary,W=6mo"
0,428.800502938441,1396.60534872674,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,2988.17747826861,3829.23119779038,2,NA,NA,14,9,"RITA+Secondary,W=6mo"
1,2274.68490910521,4372.3412814529,3,NA,NA,35,17,"RITA+Secondary,W=6mo"
0,1130.43880679806,1239.14403235074,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
4,4568.35821296724,6054.2914840268,3,NA,NA,51,35,"RITA+Secondary,W=6mo"
0,1359.95247942956,2532.6433835474,2,NA,NA,18,16,"RITA+Secondary,W=6mo"
0,1439.14526360253,508.641902276824,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,1666.91582771921,1576.89371933391,3,NA,NA,34,15,"RITA+Secondary,W=6mo"
0,926.267523618154,1694.74186273679,2,NA,NA,14,14,"RITA+Secondary,W=6mo"
0,0,3803.53254171201,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
4,4585.26772033674,1956.91148635519,4,NA,NA,41,16,"RITA+Secondary,W=6mo"
0,549.254709095568,429.508613258464,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,1407.68955524062,863.762414075741,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
3,3248.42566739318,1204.55697366002,3,NA,NA,23,10,"RITA+Secondary,W=6mo"
0,3170.73905422515,1538.37437755924,2,NA,NA,6,6,"RITA+Secondary,W=6mo"
1,0,248.850055121824,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
1,456.448124672228,1657.98329817297,2,NA,NA,17,11,"RITA+Secondary,W=6mo"
0,0,1736.06103227236,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,929.983764123827,2037.97895521455,1,NA,NA,14,14,"RITA+Secondary,W=6mo"
0,0,786.662079248597,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,1477.51408509566,1514.88885317402,3,NA,NA,56,54,"RITA+Secondary,W=6mo"
0,825.792393831612,295.412530967044,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,2190.22736648164,1429.63886934101,2,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,0,352.092136964421,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
1,434.84294880361,523.063883764873,2,NA,NA,35,28,"RITA+Secondary,W=6mo"
0,0,4895.49091237958,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
3,2991.44930940249,859.222209597065,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,543.85217805165,2318.84274253921,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
1,74.4168252829695,3569.3489890666,2,NA,NA,21,18,"RITA+Secondary,W=6mo"
2,4188.36102530917,4729.43224127576,2,NA,NA,16,13,"RITA+Secondary,W=6mo"
0,1935.6496084287,129.091609617743,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
1,1595.62860860085,2900.38973235652,2,NA,NA,25,18,"RITA+Secondary,W=6mo"
2,2926.684745135,224.627487697844,2,NA,NA,17,12,"RITA+Secondary,W=6mo"
0,1935.46069679879,3662.88891199193,2,NA,NA,13,10,"RITA+Secondary,W=6mo"
0,3441.36071223266,3707.07853182473,2,NA,NA,3,3,"RITA+Secondary,W=6mo"
1,4014.25325125213,2608.5094245879,2,NA,NA,15,14,"RITA+Secondary,W=6mo"
0,56.9485266014321,2223.8305979351,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
3,3918.98208741281,2633.37924382902,5,NA,NA,15,8,"RITA+Secondary,W=6mo"
1,4401.08125966527,533.196438585037,2,NA,NA,4,4,"RITA+Secondary,W=6mo"
1,1260.65522654279,883.999250201667,2,NA,NA,17,17,"RITA+Secondary,W=6mo"
0,0,2048.48874491919,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
2,3730.83537664983,633.878084606907,3,NA,NA,16,12,"RITA+Secondary,W=6mo"
0,0,897.347261775544,1,NA,NA,22,22,"RITA+Secondary,W=6mo"
0,1853.7817018145,4606.97667608195,2,NA,NA,9,9,"RITA+Secondary,W=6mo"
1,1995.28749770949,336.559212224309,2,NA,NA,20,13,"RITA+Secondary,W=6mo"
1,1749.41658936748,745.415952721036,2,NA,NA,6,6,"RITA+Secondary,W=6mo"
1,1737.3354104111,1300.51985542974,3,NA,NA,18,11,"RITA+Secondary,W=6mo"
0,382.734785915358,981.645188837954,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,5745.73483869132,4141.34382953122,2,NA,NA,15,15,"RITA+Secondary,W=6mo"
3,4177.79787846458,889.701218130436,3,NA,NA,25,10,"RITA+Secondary,W=6mo"
0,2099.87831615237,1015.90863017352,2,NA,NA,19,13,"RITA+Secondary,W=6mo"
0,0,3388.93697619514,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,0,4768.28517440686,1,NA,NA,42,42,"RITA+Secondary,W=6mo"
0,283.702901863496,3113.0364644675,2,NA,NA,29,21,"RITA+Secondary,W=6mo"
0,1383.54063310402,401.108985915055,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
1,772.097153329695,2490.39794081062,2,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,0,3409.48644310364,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
1,412.776159971365,2320.01405406255,2,NA,NA,17,14,"RITA+Secondary,W=6mo"
1,1593.63228690388,2319.63460962001,1,NA,NA,20,20,"RITA+Secondary,W=6mo"
1,2300.96428597573,2834.56969583635,3,NA,NA,21,12,"RITA+Secondary,W=6mo"
0,0,2266.89220041505,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,0,1401.47120185171,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,43.5525344245825,3846.3753935893,2,NA,NA,24,12,"RITA+Secondary,W=6mo"
0,0,380.052312651794,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
2,927.349717256094,1038.91987537876,2,NA,NA,15,15,"RITA+Secondary,W=6mo"
0,0,1900.03899442494,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
4,3940.24797870965,2745.33484242148,4,NA,NA,35,10,"RITA+Secondary,W=6mo"
1,3510.62635927252,2840.38063028144,3,NA,NA,21,10,"RITA+Secondary,W=6mo"
0,0,363.335358085832,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,702.18922353157,3874.0159738315,2,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,845.559607596876,699.8255592713,2,NA,NA,46,37,"RITA+Secondary,W=6mo"
0,198.274591315002,3375.55194405725,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
2,3369.81069420623,1136.48997055515,3,NA,NA,30,12,"RITA+Secondary,W=6mo"
0,561.555267781183,1007.63540057619,1,NA,NA,25,25,"RITA+Secondary,W=6mo"
3,3245.73832935491,3212.80880533132,3,NA,NA,19,13,"RITA+Secondary,W=6mo"
2,2870.49418838403,2576.66868378456,3,NA,NA,18,9,"RITA+Secondary,W=6mo"
0,40.3075682336057,5184.47343887333,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
3,1966.65575404193,290.444732161542,3,NA,NA,34,14,"RITA+Secondary,W=6mo"
5,6207.50813872205,518.279065676579,4,NA,NA,45,18,"RITA+Secondary,W=6mo"
9,11397.3689706969,640.718495198814,5,NA,NA,47,18,"RITA+Secondary,W=6mo"
7,4236.3332848457,1535.01485067176,3,NA,NA,38,19,"RITA+Secondary,W=6mo"
0,165.225389070119,2026.356566966,2,NA,NA,19,13,"RITA+Secondary,W=6mo"
0,3372.94054057894,583.54914438943,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
1,1199.09298079231,1862.52564865131,3,NA,NA,35,19,"RITA+Secondary,W=6mo"
1,117.579171528448,2221.56621050706,2,NA,NA,27,19,"RITA+Secondary,W=6mo"
0,0,2873.43951205614,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
1,2197.49480719434,301.714614910948,4,NA,NA,38,14,"RITA+Secondary,W=6mo"
0,0,551.597254412511,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,1066.70893723029,3796.026990651,2,NA,NA,3,2,"RITA+Secondary,W=6mo"
0,563.066639772255,1354.96988064916,2,NA,NA,17,9,"RITA+Secondary,W=6mo"
0,1470.35467468247,3420.95917691895,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,1117.26233518529,1469.27038562945,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,502.289143344164,2565.24648902612,1,NA,NA,19,19,"RITA+Secondary,W=6mo"
0,4006.8116459109,3836.58821716922,2,NA,NA,58,58,"RITA+Secondary,W=6mo"
0,0,2236.5535168734,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,544.057294113568,792.222078657827,2,NA,NA,6,3,"RITA+Secondary,W=6mo"
0,0,2734.08181953957,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,1803.5801227929,1089.0694162122,2,NA,NA,27,25,"RITA+Secondary,W=6mo"
0,0,582.034313798195,1,NA,NA,16,16,"RITA+Secondary,W=6mo"
0,735.9656490353,2782.47999045149,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
1,1704.24563478502,6998.25747085625,3,NA,NA,57,33,"RITA+Secondary,W=6mo"
1,4472.46306070069,5437.60404217658,2,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,0,2298.2064522726,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,2938.26889852541,845.008029884326,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
1,4413.23360337212,1070.24265298048,2,NA,NA,11,11,"RITA+Secondary,W=6mo"
0,1307.04966842639,2502.29892963077,2,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,233.405283271847,280.834338109128,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,0,4315.58257949159,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,29.7958676637023,586.526368904755,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
2,5123.61906836622,2890.90558819263,2,NA,NA,17,14,"RITA+Secondary,W=6mo"
0,264.064496832074,1871.42135928707,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,1832.09064230911,89.731455201779,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,1223.2148439542,698.607253556687,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,914.862947533948,344.400753589599,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,777.596956548474,391.576103266285,1,NA,NA,33,33,"RITA+Secondary,W=6mo"
0,0,3337.6609066257,1,NA,NA,14,14,"RITA+Secondary,W=6mo"
1,1988.65038132957,530.810413003137,2,NA,NA,34,29,"RITA+Secondary,W=6mo"
2,2960.98595047359,2620.49916908309,2,NA,NA,14,12,"RITA+Secondary,W=6mo"
0,612.442308426593,3459.00609812471,2,NA,NA,22,18,"RITA+Secondary,W=6mo"
1,3683.4276902282,1923.51340722391,2,NA,NA,9,6,"RITA+Secondary,W=6mo"
1,265.849633057854,816.977194756057,2,NA,NA,32,21,"RITA+Secondary,W=6mo"
1,2676.13280548982,3834.61560891889,3,NA,NA,23,12,"RITA+Secondary,W=6mo"
0,0,2423.48956160393,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
1,1597.85024421623,402.087233642501,2,NA,NA,27,21,"RITA+Secondary,W=6mo"
1,1599.75361172248,1855.41573580739,2,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,0,1989.35496784154,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,4145.96441583601,744.325554731743,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,1340.29931049481,2388.43647015558,2,NA,NA,3,2,"RITA+Secondary,W=6mo"
0,2200.52091843092,2185.37151246565,4,NA,NA,43,15,"RITA+Secondary,W=6mo"
0,0,3125.497982974,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
0,486.171644044955,3852.30820163232,2,NA,NA,9,6,"RITA+Secondary,W=6mo"
0,0,5030.27712182184,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,834.457296035268,455.41931570548,2,NA,NA,41,32,"RITA+Secondary,W=6mo"
0,790.793541388107,359.920621281979,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
1,1256.88422856825,3478.45905789387,3,NA,NA,10,5,"RITA+Secondary,W=6mo"
0,743.746303643431,333.750584309365,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
1,617.737077087116,336.862318849151,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,152.802987041142,839.135570467779,2,NA,NA,15,8,"RITA+Secondary,W=6mo"
0,0,890.474732040433,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,2235.57420128258,1075.19928946018,3,NA,NA,32,17,"RITA+Secondary,W=6mo"
0,245.828442378351,1725.5444808599,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
1,1428.31663443672,2170.89939149817,3,NA,NA,53,22,"RITA+Secondary,W=6mo"
0,0,3627.79016958652,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,3507.13375330658,6339.42126215841,2,NA,NA,13,13,"RITA+Secondary,W=6mo"
1,1955.79888309422,2592.90450717897,2,NA,NA,28,27,"RITA+Secondary,W=6mo"
0,1357.24697166223,886.527669339421,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
1,8222.44794466873,2875.79928071199,3,NA,NA,22,15,"RITA+Secondary,W=6mo"
0,4078.9914052191,7924.16597559948,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
0,23.6624333035734,3858.81963406292,2,NA,NA,21,19,"RITA+Secondary,W=6mo"
0,642.240627231376,2053.19336279765,2,NA,NA,16,16,"RITA+Secondary,W=6mo"
1,3281.62154755728,1092.11763925247,3,NA,NA,34,32,"RITA+Secondary,W=6mo"
2,1823.53994827532,2919.76223435058,2,NA,NA,13,11,"RITA+Secondary,W=6mo"
0,430.147148875945,791.154316383394,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
1,350.843555438139,870.4579098212,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,3232.81417617874,314.611868110358,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
3,2076.53504713813,3074.6621600171,2,NA,NA,12,12,"RITA+Secondary,W=6mo"
2,233.731257118244,5138.24990097886,2,NA,NA,42,29,"RITA+Secondary,W=6mo"
0,0,5504.0795959414,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,1326.9630856739,1156.94817404716,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,2059.04909815851,2295.70862763933,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
0,2710.72230159676,2194.30075102024,3,NA,NA,25,12,"RITA+Secondary,W=6mo"
0,5416.76837495276,1449.47637490825,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,166.744391911922,3997.5885728865,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,0,5977.75202952677,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,0,581.103732560059,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,1212.99729492412,2314.47111667036,2,NA,NA,21,16,"RITA+Secondary,W=6mo"
0,850.408702672449,1959.43085691825,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,2708.7387046454,912.521649788481,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
1,0,3491.12375549836,1,NA,NA,14,14,"RITA+Secondary,W=6mo"
0,0,3779.20826960939,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,172.18007743277,2818.28161806241,1,NA,NA,20,20,"RITA+Secondary,W=6mo"
3,5360.3670206224,2674.23922118215,3,NA,NA,36,18,"RITA+Secondary,W=6mo"
0,456.17836129745,1190.55068222502,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
1,1529.33388576047,341.077540129827,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,717.263738509918,3160.06027056903,2,NA,NA,20,15,"RITA+Secondary,W=6mo"
0,1432.47440208091,1387.1667625106,1,NA,NA,17,17,"RITA+Secondary,W=6mo"
0,1485.38441095562,643.183184516197,2,NA,NA,31,24,"RITA+Secondary,W=6mo"
0,1237.61973310422,1332.05547411269,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,697.288793127281,406.745769074932,2,NA,NA,11,10,"RITA+Secondary,W=6mo"
0,260.320462936828,1076.10991815737,2,NA,NA,10,6,"RITA+Secondary,W=6mo"
0,1887.19337350886,1663.2929837755,3,NA,NA,41,22,"RITA+Secondary,W=6mo"
0,338.21661588042,3603.88595189294,2,NA,NA,4,2,"RITA+Secondary,W=6mo"
1,1811.60033232418,3806.92421406862,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
1,4156.61908497243,4332.50854831472,2,NA,NA,16,15,"RITA+Secondary,W=6mo"
0,370.733042290727,6698.67681503595,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
0,143.723927667432,738.973778838526,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,1870.97674521169,902.895648108467,3,NA,NA,16,9,"RITA+Secondary,W=6mo"
1,4382.46182703034,510.505246402684,3,NA,NA,57,31,"RITA+Secondary,W=6mo"
1,3653.44637983653,1771.21246298927,3,NA,NA,89,51,"RITA+Secondary,W=6mo"
1,3611.83466383318,863.085661897296,3,NA,NA,19,11,"RITA+Secondary,W=6mo"
0,4382.99825469255,1398.85848480266,3,NA,NA,28,11,"RITA+Secondary,W=6mo"
0,2339.40619372052,1907.28099106307,2,NA,NA,23,13,"RITA+Secondary,W=6mo"
1,2268.2478256139,4148.43272347314,2,NA,NA,100,69,"RITA+Secondary,W=6mo"
2,3640.01981819359,1711.59797416781,2,NA,NA,17,9,"RITA+Secondary,W=6mo"
3,7862.94557337793,234.333404425366,4,NA,NA,27,15,"RITA+Secondary,W=6mo"
0,1139.66085581398,1248.38781427641,1,NA,NA,17,17,"RITA+Secondary,W=6mo"
0,1647.2060642885,1665.27803078552,2,NA,NA,14,13,"RITA+Secondary,W=6mo"
0,2027.59556537946,658.631131171723,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,2005.67846393573,738.394487224244,2,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,83.0496282085105,6243.99545359123,1,NA,NA,18,18,"RITA+Secondary,W=6mo"
0,1337.19712020529,1725.55305327651,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,1131.84109645464,586.404576219076,2,NA,NA,26,14,"RITA+Secondary,W=6mo"
0,1137.23524256712,469.154088116332,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
1,714.959062083631,1020.61450472462,2,NA,NA,19,13,"RITA+Secondary,W=6mo"
0,2694.15239337854,813.197299293312,2,NA,NA,21,14,"RITA+Secondary,W=6mo"
1,744.141864391747,1280.30138037014,3,NA,NA,34,25,"RITA+Secondary,W=6mo"
0,232.345328128549,406.917261759321,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
0,3043.32992392099,547.715954304087,2,NA,NA,12,7,"RITA+Secondary,W=6mo"
0,0,620.046780219093,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,77.8772108550792,351.798813072344,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,1676.27218799684,309.553618146197,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,2940.45486331937,3033.21051544282,2,NA,NA,13,12,"RITA+Secondary,W=6mo"
0,709.799082553297,1026.07163635056,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
1,5831.68498069596,415.731165083981,4,NA,NA,32,15,"RITA+Secondary,W=6mo"
0,948.321047400331,770.89128741602,2,NA,NA,7,7,"RITA+Secondary,W=6mo"
2,3517.60191109517,3731.37135474243,2,NA,NA,7,5,"RITA+Secondary,W=6mo"
0,2065.58314192768,5490.7917806546,2,NA,NA,3,2,"RITA+Secondary,W=6mo"
0,1105.44524208295,3369.46259418446,2,NA,NA,17,17,"RITA+Secondary,W=6mo"
0,73.0168142350456,1624.72079955968,1,NA,NA,18,18,"RITA+Secondary,W=6mo"
1,803.627939283019,1291.3030270796,2,NA,NA,27,25,"RITA+Secondary,W=6mo"
1,0,807.294626219759,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,364.698054749759,256.746423182604,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,1402.9512106926,1725.23909250602,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
0,213.512140562876,2544.40366817066,2,NA,NA,20,19,"RITA+Secondary,W=6mo"
0,1151.92634582846,1427.39628280088,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,1575.58191340231,1417.05256580977,2,NA,NA,18,11,"RITA+Secondary,W=6mo"
2,4674.370530811,1853.89963238178,3,NA,NA,38,17,"RITA+Secondary,W=6mo"
1,4195.47496151071,2262.02559934882,2,NA,NA,18,11,"RITA+Secondary,W=6mo"
0,14.0426687179524,4293.43361759399,2,NA,NA,6,4,"RITA+Secondary,W=6mo"
0,0,4216.27535813515,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
1,854.95379107553,908.541912845894,3,NA,NA,50,27,"RITA+Secondary,W=6mo"
0,382.070889663352,516.316050722463,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
0,0,5986.12307349723,1,NA,NA,14,14,"RITA+Secondary,W=6mo"
1,4927.27840945476,6268.42155019736,3,NA,NA,21,10,"RITA+Secondary,W=6mo"
0,783.412204171287,2046.96019610386,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,1033.61160045637,139.774713470129,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,247.567332362276,4288.73527771619,2,NA,NA,32,26,"RITA+Secondary,W=6mo"
0,566.708085119679,175.453089047225,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,1173.98368519279,2332.08573898352,2,NA,NA,51,26,"RITA+Secondary,W=6mo"
2,2773.02649959283,3153.67951434391,3,NA,NA,20,14,"RITA+Secondary,W=6mo"
0,0,255.597945459191,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
0,1033.11438404911,1186.47657951325,1,NA,NA,69,69,"RITA+Secondary,W=6mo"
0,829.30068305455,1578.83308793696,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
1,2994.67562533606,478.603690494044,3,NA,NA,11,6,"RITA+Secondary,W=6mo"
0,1052.35254029968,893.788875842345,2,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,2166.50528436389,1765.5212880738,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
1,3224.2535674092,196.975441286085,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,0,422.791029229214,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
1,535.332351841407,1229.62080382081,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,242.652273811099,1650.67498840495,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,279.931571751756,516.027778432359,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,0,1706.09604249926,1,NA,NA,19,19,"RITA+Secondary,W=6mo"
1,3242.86042326328,4392.55168908422,3,NA,NA,31,24,"RITA+Secondary,W=6mo"
0,553.442564436383,513.77474243966,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,3570.65416696849,1918.6170597208,3,NA,NA,15,15,"RITA+Secondary,W=6mo"
0,0,3035.04321189989,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
1,3598.05229412574,3768.09687316859,2,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,1580.78916225276,4539.25135510689,3,NA,NA,15,15,"RITA+Secondary,W=6mo"
2,2902.20102502055,3432.90834218013,3,NA,NA,25,13,"RITA+Secondary,W=6mo"
0,578.412980211866,4143.05484127618,2,NA,NA,18,13,"RITA+Secondary,W=6mo"
1,1464.17008777088,1233.38407751113,2,NA,NA,22,12,"RITA+Secondary,W=6mo"
0,3386.75406973557,565.829820336927,2,NA,NA,22,22,"RITA+Secondary,W=6mo"
0,1348.2534736387,976.225044231456,1,NA,NA,22,22,"RITA+Secondary,W=6mo"
0,389.581754563627,3365.9270440464,2,NA,NA,12,7,"RITA+Secondary,W=6mo"
0,632.967567976124,4054.47329917117,2,NA,NA,9,6,"RITA+Secondary,W=6mo"
0,0,5163.8851607382,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
1,721.021118183181,1994.58286385866,2,NA,NA,36,19,"RITA+Secondary,W=6mo"
0,404.572468258669,1608.47730961719,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
0,1298.27622726198,526.241483575237,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
2,1208.36006896476,3192.9006693609,2,NA,NA,15,15,"RITA+Secondary,W=6mo"
2,4660.96620789462,3748.51372505695,3,NA,NA,42,22,"RITA+Secondary,W=6mo"
0,0,2560.24430435586,1,NA,NA,19,19,"RITA+Secondary,W=6mo"
7,6166.03671911587,1605.25411038787,3,NA,NA,35,18,"RITA+Secondary,W=6mo"
0,4614.50934819025,2381.01779585068,2,NA,NA,0,0,"RITA+Secondary,W=6mo"
4,5666.20294276586,1855.17099856287,2,NA,NA,19,17,"RITA+Secondary,W=6mo"
0,1058.92938662337,3431.9627410446,1,NA,NA,20,20,"RITA+Secondary,W=6mo"
0,617.870314136904,4143.51446269913,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,1176.64449553596,352.210670163037,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
2,2180.80481842426,1160.85886700761,2,NA,NA,25,16,"RITA+Secondary,W=6mo"
0,1019.48458974592,1215.20205635985,3,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,1149.6296968797,2026.22060080019,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,816.700830543441,2848.61257215764,1,NA,NA,31,31,"RITA+Secondary,W=6mo"
2,3111.4996882592,1970.17074561715,2,NA,NA,23,20,"RITA+Secondary,W=6mo"
1,3224.58769511359,2077.72198006949,3,NA,NA,37,20,"RITA+Secondary,W=6mo"
0,177.685695044589,251.766004719838,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,2965.00195875577,2553.48714989504,3,NA,NA,12,9,"RITA+Secondary,W=6mo"
0,0,3605.13010993779,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,0,2172.03149395281,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
