donor,recipient,distance,timetransmission,contacttype,simid
0,0.3,0.006,379.0258321649726,G,4717
0.3,0.3.1,0.022,862.4664945629693,H,4717
0.3,0.3.2,0.002,1312.2319591348235,H,4717
0.3.1,0.3.1.1,0.012,947.3642113035916,G,4717
0.3.2,0.3.2.1,0.001,1414.2119984654003,G,4717
0.3.2,0.3.2.2,0.0,1462.7956972509387,F,4717
0.3.1.1,0.3.1.1.1,0.008,1425.1293213419858,G,4717
0,0.1,0.0,408.49471482442976,G,4720
0,0.1,Inf,143.43833379579965,G,4721
0.1,0.1.1,Inf,199.4958033616099,G,4721
0.1.1,0.1.1.1,0.005,263.5948088570695,F,4721
0.1.1,0.1.1.2,0.007,1036.2448958848263,G,4721
0.1.1.2,0.1.1.2.1,0.007,1326.4783849169676,G,4721
0.1.1.2.1,0.1.1.2.1.1,0.005,1786.943354640801,G,4721
0.1.1.2.1,0.1.1.2.1.2,0.001,1999.889140875076,H,4721
0,0.1,0.003,302.9013710035867,G,4722
0.1,0.1.1,0.004,424.151908109771,G,4722
0,0.1,0.013,905.7948745119636,G,4725
0,0.1,0.001,38.271334854735144,G,4727
0,0.2,0.01,175.10180807694664,F,4727
0.1,0.1.1,0.008,106.58339784110035,G,4727
0.1,0.1.2,0.004,164.03393655106578,G,4727
0.1,0.1.3,0.002,599.1445319933085,G,4727
0.1.1,0.1.1.1,0.007,108.97911824145297,F,4727
0,0.1,Inf,1745.7739992245522,G,4728
0,0.1,0.002,227.77202924418492,F,4730
0,0.1,0.007,478.2072842129275,G,4732
0,0.2,0.003,536.1607098699187,G,4732
0.1,0.1.1,Inf,568.4486042143508,G,4732
0.1,0.1.2,0.017,1453.401647191346,F,4732
0.1,0.1.3,0.004,2145.2551815017227,F,4732
0.2,0.2.1,0.015,662.6139111812078,F,4732
0.2,0.2.2,0.008,1366.7295610928277,F,4732
0.1.3,0.1.3.1,0.003,3310.6215751408345,F,4732
0.2.1,0.2.1.1,0.006,1599.7898336978467,F,4732
0.2.1,0.2.1.2,0.002,2368.1302142071786,F,4732
0.2.1.1,0.2.1.1.1,0.013,1676.9811942142776,F,4732
0.2.1.1,0.2.1.1.2,0.004,2136.6623081363414,F,4732
0.2.1.2,0.2.1.2.1,0.0,3257.7814906280514,F,4732
0.2.1.1.1,0.2.1.1.1.1,0.008,1853.2173310425883,F,4732
0.2.1.1.1,0.2.1.1.1.2,0.007,2564.1384686529327,G,4732
0.2.1.1.1,0.2.1.1.1.3,0.011,3877.50597638401,G,4732
0.2.1.1.1,0.2.1.1.1.4,0.01,5340.382983197891,G,4732
0.2.1.2.1,0.2.1.2.1.1,Inf,3424.364065317967,F,4732
0.2.1.1.1.2,0.2.1.1.1.2.1,0.001,2785.7907705846014,G,4732
0.2.1.1.1.3,0.2.1.1.1.3.1,0.006,4046.401414186712,F,4732
0.2.1.2.1.1,0.2.1.2.1.1.1,Inf,3767.7809999759884,F,4732
0.2.1.2.1.1,0.2.1.2.1.1.2,Inf,3870.7675953779853,F,4732
0,0.1,0.002,470.7852416179996,F,4733
0.1,0.1.1,0.001,615.2371909072231,F,4733
0.1.1,0.1.1.1,0.003,1215.1990069871053,F,4733
0.1.1.1,0.1.1.1.1,0.005,1370.1368946575633,F,4733
0.1.1.1,0.1.1.1.2,0.003,1796.599727347334,G,4733
0,0.1,0.003,945.8125566744969,G,4735
0,0.2,0.008,1218.268100832142,F,4735
0.2,0.2.1,0.009,1283.969956656126,G,4735
0.2,0.2.2,0.014,1516.0884987532104,G,4735
0.2,0.2.3,0.004,3044.490548736239,G,4735
0.2.1,0.2.1.1,0.004,1825.8643597004907,G,4735
0.2.2,0.2.2.1,0.007,1993.8099373836847,G,4735
0.2.2,0.2.2.2,0.005,2537.7179745956114,G,4735
0.2.3,0.2.3.1,0.009,3192.607503830588,H,4735
0.2.3,0.2.3.2,0.006,3373.7708329921456,F,4735
0.2.3,0.2.3.3,0.004,3558.7255967428414,F,4735
0.2.1.1,0.2.1.1.1,0.002,2187.4215022809117,G,4735
0.2.3.2,0.2.3.2.1,0.003,4652.1915164697275,F,4735
0.2.3.3,0.2.3.3.1,0.006,3574.7800638316285,G,4735
0.2.3.3,0.2.3.3.2,0.007,3815.1482843809326,G,4735
0.2.3.3,0.2.3.3.3,Inf,4359.58780134826,F,4735
0.2.3.3.1,0.2.3.3.1.1,0.006,3917.203743234162,H,4735
0.2.3.3.1,0.2.3.3.1.2,0.006,4655.458356610646,G,4735
0.2.3.3.1,0.2.3.3.1.3,0.004,4880.151287874109,G,4735
0.2.3.3.1.3,0.2.3.3.1.3.1,0.018,4902.701933055177,H,4735
0.2.3.3.1.3,0.2.3.3.1.3.2,0.01,4921.4825415651585,G,4735
0,0.1,0.002,151.30302397478886,G,4736
0,0.1,0.003,100.45888680941822,G,4738
0,0.1,0.008,421.98331567607926,G,4742
0,0.2,0.007,430.93607116730095,F,4742
0.1,0.1.1,0.002,658.4027024729993,G,4742
0.1.1,0.1.1.1,0.004,1853.3248274373263,G,4742
0.1.1.1,0.1.1.1.1,0.014,2135.868368865983,G,4742
0.1.1.1.1,0.1.1.1.1.1,0.013,3472.1166671532774,G,4742
0.1.1.1.1,0.1.1.1.1.2,0.008,3903.484784894469,G,4742
0.1.1.1.1.2,0.1.1.1.1.2.1,0.006,4003.441784205854,G,4742
0,0.1,0.003,126.72371667030706,G,4743
0,0.1,0.003,629.7670390865461,G,4744
0,0.1,0.006,528.5525031311496,G,4745
0,0.2,0.005,999.7799812516786,G,4745
0.1,0.1.1,0.007,1371.126680078421,F,4745
0,0.1,0.003,238.56311258781272,G,4746
0.1,0.1.1,0.001,636.4527904269536,G,4746
0.1,0.1.2,0.004,720.9683479554465,G,4746
0.1.2,0.1.2.1,0.0,1107.7275472771782,G,4746
0,0.1,0.004,1340.2387657660652,F,4749
0,0.1,0.01,108.55176340198999,G,4750
0,0.2,0.026,243.83364360157617,G,4750
0.1,0.1.1,0.012,119.30174605735718,G,4750
0.1,0.1.2,0.009,297.3945067049281,G,4750
0.1,0.1.3,0.016,404.19013081669266,G,4750
0.2,0.2.1,0.016,709.3153949776182,G,4750
0.2,0.2.2,0.016,1787.172879257159,G,4750
0.2,0.2.3,0.006,2370.167251204858,F,4750
0.1.3,0.1.3.1,0.009,3503.730271320869,F,4750
0.1.3,0.1.3.2,0.003,4102.983665275745,G,4750
0.2.2,0.2.2.1,0.012,1796.4323940866052,G,4750
0.2.2,0.2.2.2,0.003,1943.2981092523514,G,4750
0.2.2,0.2.2.3,0.001,2289.7730416260924,G,4750
0.2.2,0.2.2.4,0.002,2391.5679517826757,F,4750
0.2.2.1,0.2.2.1.1,0.01,3665.950247599858,F,4750
0.2.2.3,0.2.2.3.1,Inf,2433.1951337086502,G,4750
0,0.1,0.014,869.2774560433926,F,4756
0,0.2,0.003,1126.9925578987,F,4756
0,0.3,0.005,3552.8120061791446,F,4756
0.3,0.3.1,0.012,3685.3159327764524,H,4756
0.3,0.3.2,0.0,4915.193350036025,G,4756
0.3.1,0.3.1.1,0.01,5219.278443844466,H,4756
0.3.1,0.3.1.2,0.002,5413.04510204834,G,4756
0.3.1,0.3.1.3,0.008,6032.091490615933,G,4756
0.3.1,0.3.1.4,0.002,6179.076835000331,G,4756
0.3.1,0.3.1.5,0.003,6212.448856299464,G,4756
0.3.1.3,0.3.1.3.1,0.005,6735.814232460027,F,4756
0.3.1.3,0.3.1.3.2,0.002,7918.9744729617,G,4756
0.3.1.4,0.3.1.4.1,0.002,6485.667527129376,G,4756
0.3.1.3.1,0.3.1.3.1.1,0.009,6882.882408692756,G,4756
0.3.1.3.2,0.3.1.3.2.1,0.005,7932.9998288700945,G,4756
0.3.1.3.2,0.3.1.3.2.2,0.008,8177.309024044257,G,4756
0.3.1.4.1,0.3.1.4.1.1,0.002,7765.606989777263,G,4756
0.3.1.3.1.1,0.3.1.3.1.1.1,0.004,6900.049445145638,G,4756
0.3.1.3.2.1,0.3.1.3.2.1.1,0.003,8133.421932353784,F,4756
0.3.1.3.2.2,0.3.1.3.2.2.1,0.011,9239.554987308828,G,4756
0.3.1.3.2.2,0.3.1.3.2.2.2,0.008,10070.45964684695,G,4756
0.3.1.4.1.1,0.3.1.4.1.1.1,0.002,8315.188430214883,G,4756
0,0.1,Inf,116.17227470439498,F,4757
0,0.2,Inf,307.884757307904,G,4757
0,0.3,Inf,471.888451671116,G,4757
0,0.1,0.006,850.592592246774,G,4760
0.1,0.1.1,Inf,2465.297221313119,G,4760
0.1.1,0.1.1.1,Inf,3351.1984121340206,G,4760
0,0.1,0.009,162.85806563833918,G,4763
0.1,0.1.1,0.005,1169.8881592643274,G,4763
0.1,0.1.2,Inf,1313.9039398809325,G,4763
0.1,0.1.3,0.004,1449.8862352349242,F,4763
0.1.2,0.1.2.1,Inf,1655.8996359994114,G,4763
0.1.2,0.1.2.2,Inf,2367.0355625285033,G,4763
0.1.3,0.1.3.1,0.01,4034.259310045146,F,4763
0.1.2.1,0.1.2.1.1,0.005,1697.1120433685605,G,4763
0.1.2.1,0.1.2.1.2,0.006,1897.1599930871437,G,4763
0.1.2.1.1,0.1.2.1.1.1,0.004,1719.9857537576988,G,4763
0.1.2.1.1.1,0.1.2.1.1.1.1,0.002,1993.031168815691,F,4763
0.1.2.1.1.1,0.1.2.1.1.1.2,0.001,2464.0003420472126,G,4763
0.1.2.1.1.1,0.1.2.1.1.1.3,0.004,2723.836933303853,F,4763
0,0.1,0.005,173.03614859577422,F,4764
0,0.1,0.01,216.94135461199826,G,4768
0,0.1,Inf,2121.8698145401877,G,4769
0,0.2,0.005,2133.38129848029,G,4769
0.1,0.1.1,Inf,2210.685939843286,F,4769
0.1,0.1.2,Inf,2364.468355318429,F,4769
0.1,0.1.3,Inf,2523.2827395595914,G,4769
0.1,0.1.4,Inf,3924.322716122047,G,4769
0.2,0.2.1,0.017,2607.7881826188136,G,4769
0.2,0.2.2,0.001,2884.056554338425,G,4769
0.2,0.2.3,0.0,3222.5551791555463,G,4769
0.1.1,0.1.1.1,0.009,3365.278438205921,F,4769
0.1.1,0.1.1.2,0.001,3546.549444852209,F,4769
0.1.3,0.1.3.1,0.0,2585.7211222953574,G,4769
0.1.4,0.1.4.1,0.0,4362.849215614362,F,4769
0.2.1,0.2.1.1,0.009,2663.5445526434673,G,4769
0.2.1,0.2.1.2,0.016,4854.706569022797,G,4769
0.2.1,0.2.1.3,Inf,4949.364487844739,G,4769
0.1.4.1,0.1.4.1.1,0.009,4594.597478371334,G,4769
0.2.1.2,0.2.1.2.1,0.02,5575.257052664744,G,4769
0.2.1.2,0.2.1.2.2,0.018,6703.9972495398015,F,4769
0.2.1.2,0.2.1.2.3,0.011,8304.387312876555,G,4769
0.2.1.2,0.2.1.2.4,0.0,10326.760188101312,H,4769
0.2.1.3,0.2.1.3.1,Inf,5014.124899831199,F,4769
0.2.1.3,0.2.1.3.2,Inf,5244.433795834878,F,4769
0.2.1.3,0.2.1.3.3,Inf,6920.296579767066,G,4769
0.2.1.3,0.2.1.3.4,Inf,6955.006676318785,F,4769
0.2.1.2.1,0.2.1.2.1.1,0.002,5798.899092484405,G,4769
0.2.1.2.3,0.2.1.2.3.1,0.004,8359.314802193265,G,4769
0.2.1.2.3,0.2.1.2.3.2,0.0,8585.803374809795,G,4769
0.2.1.3.1,0.2.1.3.1.1,0.002,5172.2303255552115,G,4769
0.2.1.3.2,0.2.1.3.2.1,0.014,6262.777685335848,F,4769
0.2.1.3.4,0.2.1.3.4.1,0.008,7044.6221573596085,G,4769
0.2.1.3.4,0.2.1.3.4.2,0.001,7794.51779277944,F,4769
0.2.1.3.4.1,0.2.1.3.4.1.1,0.018,8672.271722903888,G,4769
0,0.1,0.004,24.919482008167716,G,4773
0,0.2,0.002,550.394912380149,G,4773
0.1,0.1.1,0.004,35.96727514805745,F,4773
0.2,0.2.1,0.0,736.0942299909269,G,4773
0.2.1,0.2.1.1,0.011,1057.2921534965405,F,4773
0.2.1,0.2.1.2,0.005,1102.9376552019835,G,4773
0,0.1,0.003,103.63684983609326,G,4775
0,0.2,0.001,305.9074023143442,G,4775
0,0.3,0.002,381.8857605823197,F,4775
0.1,0.1.1,0.005,229.76766161508766,F,4775
0.3,0.3.1,0.003,535.8896485807302,H,4775
0,0.1,0.001,232.90205427451522,G,4778
0.1,0.1.1,0.01,233.88220653844093,G,4778
0.1.1,0.1.1.1,0.007,986.4680925415057,F,4778
0.1.1.1,0.1.1.1.1,0.006,1041.929470014889,F,4778
0.1.1.1,0.1.1.1.2,Inf,1674.2080065968164,F,4778
0.1.1.1,0.1.1.1.3,0.003,2261.8990698730317,F,4778
0.1.1.1.2,0.1.1.1.2.1,Inf,3314.915356661812,F,4778
0.1.1.1.3,0.1.1.1.3.1,0.009,2335.5978480879253,G,4778
0.1.1.1.3.1,0.1.1.1.3.1.1,0.004,2485.208686448444,G,4778
0,0.1,0.008,127.18422822029882,F,4781
0,0.2,0.006,229.9948838499587,G,4781
0.2,0.2.1,0.0,524.2895293996983,G,4781
0.2,0.2.2,0.0,671.1483672388514,G,4781
0.2,0.2.3,0.0,758.5324522687816,F,4781
0.2.3,0.2.3.1,0.008,795.0672264752427,F,4781
0.2.3,0.2.3.2,0.005,804.9167678821116,F,4781
0.2.3.2,0.2.3.2.1,0.008,971.8144000614758,F,4781
0.2.3.2.1,0.2.3.2.1.1,0.0,2453.5961007419473,F,4781
0,0.1,0.011,815.4119627945688,G,4784
0,0.2,0.006,2457.329858874424,G,4784
0,0.1,0.016,10.46347174699342,G,4785
0.1,0.1.1,0.006,224.91528655730937,G,4785
0.1.1,0.1.1.1,0.002,455.26031045364283,G,4785
0.1.1,0.1.1.2,0.003,1160.1219108322548,G,4785
0.1.1,0.1.1.3,0.003,1370.6785473866148,G,4785
0.1.1.3,0.1.1.3.1,0.001,1591.5368671965346,G,4785
0.1.1.3,0.1.1.3.2,0.005,1632.2252438239493,F,4785
0.1.1.3.1,0.1.1.3.1.1,0.007,1878.9556753112051,G,4785
0.1.1.3.2,0.1.1.3.2.1,0.01,3395.705263013279,F,4785
0.1.1.3.1.1,0.1.1.3.1.1.1,0.006,2692.518968775895,G,4785
0.1.1.3.2.1,0.1.1.3.2.1.1,0.003,5472.72489024955,G,4785
0,0.1,0.005,44.127656536138424,F,4786
0,0.2,Inf,685.8847418152114,G,4786
0.1,0.1.1,0.0,923.3275513223965,F,4786
0.1.1,0.1.1.1,Inf,1002.3511137906792,F,4786
0.1.1.1,0.1.1.1.1,Inf,2810.292362070058,F,4786
0,0.1,0.007,193.59850483828438,G,4787
0.1,0.1.1,0.005,899.4863005682172,G,4787
0.1,0.1.2,Inf,1114.2275054127902,G,4787
0.1.1,0.1.1.1,0.003,1201.9664585669698,G,4787
0,0.1,0.016,300.78397886070235,G,4788
0,0.2,0.002,2407.162652656389,F,4788
0,0.1,Inf,1927.93343716089,F,4789
0,0.1,0.015,1879.9395232993481,F,4793
0,0.2,0.0,3625.334574235957,G,4793
0.1,0.1.1,0.005,4108.462330445446,F,4793
0.1.1,0.1.1.1,0.005,5362.470486602507,F,4793
0,0.1,0.001,426.0347373271314,G,4794
0.1,0.1.1,0.007,476.72523811129986,G,4794
0.1,0.1.2,Inf,1344.7419165707047,G,4794
0.1.1,0.1.1.1,0.003,877.9703924932134,G,4794
0.1.1,0.1.1.2,0.007,977.8754890515245,F,4794
0.1.1,0.1.1.3,0.005,1077.5131520168918,G,4794
0.1.2,0.1.2.1,Inf,1418.543185296276,G,4794
0.1.1.3,0.1.1.3.1,0.0,1825.0766645708366,G,4794
0.1.1.3,0.1.1.3.2,0.001,1985.1016122776434,G,4794
0.1.1.3,0.1.1.3.3,0.001,2135.867574721789,G,4794
0.1.1.3,0.1.1.3.4,0.004,2267.9759455471963,G,4794
0.1.1.3,0.1.1.3.5,0.002,2571.2072781265856,F,4794
0.1.1.3.1,0.1.1.3.1.1,0.007,2354.0060915045365,G,4794
0.1.1.3.2,0.1.1.3.2.1,Inf,2045.8726397688308,G,4794
0.1.1.3.3,0.1.1.3.3.1,0.002,2197.692712839727,G,4794
0.1.1.3.1.1,0.1.1.3.1.1.1,0.006,2522.645063202235,F,4794
0.1.1.3.1.1,0.1.1.3.1.1.2,0.011,2664.9657580695157,G,4794
0,0.1,0.004,241.85986284635578,F,4795
0.1,0.1.1,0.001,249.57260526118287,F,4795
0.1,0.1.2,0.002,571.3380254457558,F,4795
0.1.1,0.1.1.1,0.01,554.1448460571698,G,4795
0.1.2,0.1.2.1,Inf,591.1499950311129,F,4795
0.1.1.1,0.1.1.1.1,Inf,785.6337292050297,G,4795
0.1.1.1,0.1.1.1.2,0.008,1054.8761250990365,G,4795
0.1.1.1,0.1.1.1.3,0.015,1808.611826823103,H,4795
0.1.1.1,0.1.1.1.4,0.003,2459.9465321190332,G,4795
0.1.2.1,0.1.2.1.1,Inf,1544.0256400356152,F,4795
0.1.1.1.1,0.1.1.1.1.1,Inf,928.6983238216909,G,4795
0.1.1.1.2,0.1.1.1.2.1,0.008,1388.2172077962416,G,4795
0.1.2.1.1,0.1.2.1.1.1,0.007,2283.3489467632303,F,4795
0.1.1.1.2.1,0.1.1.1.2.1.1,0.019,1606.0824861133644,G,4795
0.1.1.1.2.1,0.1.1.1.2.1.2,0.005,1997.8295006280073,G,4795
0.1.1.1.2.1,0.1.1.1.2.1.3,0.008,2365.669159552882,G,4795
0.1.1.1.2.1,0.1.1.1.2.1.4,0.005,2395.025248992782,G,4795
0.1.2.1.1.1,0.1.2.1.1.1.1,0.001,5227.430761290606,F,4795
0,0.1,0.008,867.1985529256494,G,4796
0.1,0.1.1,0.006,981.1074116780408,F,4796
0.1,0.1.2,0.001,1413.1808111698836,G,4796
0.1,0.1.3,Inf,1413.313933373325,G,4796
0.1,0.1.4,0.012,1428.7096803489735,G,4796
0.1,0.1.5,0.0,1513.326676233224,G,4796
0.1,0.1.6,0.003,1541.77990740149,G,4796
0.1,0.1.7,0.002,1824.1635167976688,G,4796
0.1.3,0.1.3.1,Inf,1693.7597298090761,G,4796
0.1.3,0.1.3.2,Inf,2587.476580164419,F,4796
0.1.3,0.1.3.3,Inf,3157.879085523068,G,4796
0.1.6,0.1.6.1,Inf,1705.9138100165787,G,4796
0.1.3.2,0.1.3.2.1,Inf,2948.041108057977,H,4796
0.1.3.2,0.1.3.2.2,Inf,3769.6716742001963,H,4796
0.1.3.2,0.1.3.2.3,Inf,4528.893220143946,F,4796
0.1.3.3,0.1.3.3.1,0.002,3281.503657275327,H,4796
0.1.6.1,0.1.6.1.1,Inf,1911.7030613471977,G,4796
0.1.6.1,0.1.6.1.2,Inf,2054.861821993463,G,4796
0.1.6.1,0.1.6.1.3,Inf,2266.7378047465886,G,4796
0.1.6.1.1,0.1.6.1.1.1,0.004,2283.0897182710596,G,4796
0.1.6.1.1,0.1.6.1.1.2,0.002,4335.846912891227,H,4796
0.1.6.1.1.1,0.1.6.1.1.1.1,0.002,2716.689764809495,G,4796
0,0.1,0.013,408.03002063691764,G,4798
0.1,0.1.1,0.008,2029.1070488858304,F,4798
0.1,0.1.2,0.001,3551.126361242234,G,4798
0.1.2,0.1.2.1,0.005,3568.246909589213,G,4798
0.1.2,0.1.2.2,0.002,3732.605524375282,G,4798
0.1.2.1,0.1.2.1.1,0.004,4180.775462017239,G,4798
0.1.2.1.1,0.1.2.1.1.1,0.01,4617.341769382596,F,4798
0.1.2.1.1.1,0.1.2.1.1.1.1,0.007,4647.360799427739,F,4798
0,0.1,0.0,290.78179264802054,G,4799
0,0.1,0.006,161.39122031040753,G,4803
0,0.2,0.004,198.30259470599938,H,4803
0,0.3,0.004,942.2440614754845,G,4803
0,0.4,0.004,979.8420929786392,F,4803
0,0.5,0.001,1683.7893535508745,F,4803
0.2,0.2.1,0.004,582.779875060001,H,4803
0.3,0.3.1,0.002,975.8468837786262,G,4803
0.4,0.4.1,0.006,1897.4186195988766,F,4803
0.5,0.5.1,0.0,1855.2217091487757,F,4803
0.5,0.5.2,Inf,3121.5424264267467,F,4803
0.3.1,0.3.1.1,0.008,1012.0001487990183,G,4803
0.3.1,0.3.1.2,0.002,1781.0741402529688,G,4803
0.4.1,0.4.1.1,0.004,2854.4740444249655,G,4803
0.4.1,0.4.1.2,0.01,3804.9619113630233,F,4803
0.5.2,0.5.2.1,Inf,3153.180283541498,H,4803
0.3.1.2,0.3.1.2.1,0.0,1790.9269859860387,G,4803
0.3.1.2,0.3.1.2.2,0.008,1921.1531468698934,G,4803
0.4.1.1,0.4.1.1.1,0.0,2904.0873435221424,F,4803
0.5.2.1,0.5.2.1.1,0.001,3841.1601527743196,G,4803
0.3.1.2.1,0.3.1.2.1.1,0.004,2035.7362463434335,G,4803
0.3.1.2.2,0.3.1.2.2.1,0.0,2999.057005038442,G,4803
0.4.1.1.1,0.4.1.1.1.1,0.0,2946.923457189406,F,4803
0.3.1.2.1.1,0.3.1.2.1.1.1,0.008,2494.9597108637577,G,4803
0.3.1.2.1.1,0.3.1.2.1.1.2,Inf,2762.940635450839,G,4803
0,0.1,0.005,1829.5334293555732,G,4804
0.1,0.1.1,0.008,2005.4774364275606,G,4804
0.1,0.1.2,0.007,2017.2045294395996,G,4804
0.1,0.1.3,Inf,3990.167158144905,F,4804
0.1.1,0.1.1.1,0.005,2472.3808678178907,F,4804
0.1.2,0.1.2.1,0.0,3790.418198552399,G,4804
0.1.3,0.1.3.1,Inf,4045.450873216404,F,4804
0.1.3,0.1.3.2,Inf,4137.950057579457,F,4804
0.1.3.2,0.1.3.2.1,0.004,4209.015200960859,F,4804
0,0.1,0.012,102.23995926934576,G,4805
0,0.2,0.037,167.43377366390405,G,4805
0,0.3,0.021,619.7695926468753,G,4805
0,0.4,0.008,1177.957212284929,G,4805
0.1,0.1.1,0.011,627.1273220069324,F,4805
0.1,0.1.2,0.002,699.3331545099679,F,4805
0.1,0.1.3,0.002,1342.5911180714547,F,4805
0.1.1,0.1.1.1,0.005,2775.2723899818698,F,4805
0,0.1,0.011,631.611358591207,G,4808
0.1,0.1.1,0.003,3217.8432659771415,G,4808
0.1,0.1.2,0.001,3847.550029728659,G,4808
0.1.2,0.1.2.1,Inf,3916.9739038789135,G,4808
0.1.2,0.1.2.2,0.007,4089.4313770042445,G,4808
0.1.2.1,0.1.2.1.1,Inf,4127.84910614205,G,4808
0.1.2.1.1,0.1.2.1.1.1,0.008,6542.515304689163,F,4808
0.1.2.1.1.1,0.1.2.1.1.1.1,0.0,9118.316004346374,H,4808
0,0.1,0.0,720.6368498902627,G,4809
0,0.1,0.003,73.51044664132901,G,4811
0,0.2,0.003,149.1565495434551,G,4811
0.1,0.1.1,0.001,916.2061494267606,G,4811
0.2,0.2.1,Inf,175.66006149943973,F,4811
0,0.1,0.001,452.3541771650838,G,4812
0,0.1,Inf,21.127380202230285,H,4813
0,0.2,Inf,181.69631656421555,G,4813
0.1,0.1.1,Inf,36.48888771836215,H,4813
0.1,0.1.2,0.003,1882.1601829540982,H,4813
0.1.1,0.1.1.1,Inf,1721.9313065872072,F,4813
0.1.1,0.1.1.2,Inf,2569.800907673614,F,4813
0.1.1,0.1.1.3,Inf,3029.7452892758843,F,4813
0,0.1,0.006,249.6227134730734,F,4814
0,0.2,0.006,260.5372744488299,G,4814
0.1,0.1.1,0.001,699.7762440010316,G,4814
0.1,0.1.2,0.008,862.108238852653,F,4814
0.1.1,0.1.1.1,0.015,726.541323581069,G,4814
0.1.2,0.1.2.1,0.001,929.5479630243151,G,4814
0.1.1.1,0.1.1.1.1,0.013,818.2132736052656,G,4814
0.1.1.1,0.1.1.1.2,0.011,1096.8944605602815,G,4814
0.1.1.1,0.1.1.1.3,0.006,1982.7034622188191,H,4814
0.1.1.1,0.1.1.1.4,0.009,2327.034801918731,H,4814
0.1.1.1.4,0.1.1.1.4.1,0.005,2643.061826135146,F,4814
0,0.1,0.003,59.41015838853397,G,4815
0,0.2,0.003,177.70796396296166,G,4815
0,0.3,0.006,314.5718589928157,G,4815
0,0.4,0.002,1607.9682146162165,G,4815
0.2,0.2.1,0.006,332.0479942611745,G,4815
0.2,0.2.2,0.001,886.6401640646449,G,4815
0.2.1,0.2.1.1,0.008,893.8595147784499,G,4815
0.2.2,0.2.2.1,0.013,1440.010382584934,G,4815
0.2.1.1,0.2.1.1.1,0.002,2195.016248910634,G,4815
0.2.1.1.1,0.2.1.1.1.1,0.002,2277.603178559338,F,4815
0.2.1.1.1.1,0.2.1.1.1.1.1,0.005,2593.646671994133,F,4815
0,0.1,0.004,657.0312685074352,G,4817
0,0.1,Inf,594.152275316551,G,4820
0,0.1,0.01,131.40035004304858,G,4822
0.1,0.1.1,0.005,835.0056635967604,G,4822
0.1,0.1.2,0.003,935.1516663908367,G,4822
0.1.1,0.1.1.1,0.007,1072.3378431473598,H,4822
0.1.1,0.1.1.2,0.002,1327.9741539519932,G,4822
0.1.1,0.1.1.3,0.006,1594.7212218259403,G,4822
0.1.1.1,0.1.1.1.1,0.0,2111.809325697115,F,4822
0.1.1.2,0.1.1.2.1,0.006,1435.3629791915173,G,4822
0,0.1,0.009,437.8399499239881,G,4823
0,0.2,0.003,833.9633865310866,F,4823
0,0.3,0.011,932.0757128470142,G,4823
0,0.4,0.001,2628.849821142661,F,4823
0.1,0.1.1,0.001,1320.5001590462216,H,4823
0,0.1,0.011,156.78003992820626,F,4824
0,0.2,0.013,376.20622903869383,F,4824
0,0.3,0.017,828.5660310768103,F,4824
0,0.4,0.006,1672.898036638929,F,4824
0.2,0.2.1,Inf,688.2201212929178,G,4824
0.3,0.3.1,0.004,2980.811915439179,F,4824
0.4,0.4.1,0.0,2073.2159939911844,G,4824
0.4,0.4.2,0.007,2252.171177900936,G,4824
0,0.1,Inf,685.7980240064545,F,4826
0,0.2,Inf,1158.3056728688389,G,4826
0.2,0.2.1,0.013,1593.8214886736032,G,4826
0.2.1,0.2.1.1,0.006,2894.5488078958065,G,4826
0.2.1,0.2.1.2,0.007,4649.937908955971,G,4826
0.2.1.1,0.2.1.1.1,0.0,3599.809795204018,G,4826
0.2.1.2,0.2.1.2.1,0.007,5735.719416610453,F,4826
0.2.1.2,0.2.1.2.2,0.001,5841.315647712662,G,4826
0.2.1.2,0.2.1.2.3,0.01,6121.315123482231,F,4826
0.2.1.2.1,0.2.1.2.1.1,0.016,6193.545096174706,F,4826
0,0.1,0.009,48.60650641365941,G,4827
0.1,0.1.1,0.004,1934.037907841535,G,4827
0.1.1,0.1.1.1,0.002,2301.446432748627,G,4827
0,0.1,0.007,76.65325256765993,G,4828
0.1,0.1.1,0.003,126.73778161400972,G,4828
0,0.1,0.01,19.487798169130368,F,4831
0,0.2,0.0,132.54212601689514,F,4831
0.2,0.2.1,0.002,277.8229275469269,G,4831
0,0.1,Inf,219.5291156100458,G,4832
0,0.2,0.008,840.2692261108119,G,4832
0,0.1,0.004,48.77366411526761,F,4833
0.1,0.1.1,0.006,1028.2285818824287,F,4833
0,0.1,0.007,426.5845726287851,G,4834
0,0.2,0.002,787.7666070380528,G,4834
0,0.1,0.004,247.2634166646158,G,4835
0.1,0.1.1,0.007,717.6975715953648,G,4835
0.1.1,0.1.1.1,0.003,1382.939795976748,G,4835
0.1.1.1,0.1.1.1.1,Inf,1472.1871387360625,G,4835
0.1.1.1,0.1.1.1.2,0.015,2647.129701191164,G,4835
0.1.1.1.1,0.1.1.1.1.1,Inf,1473.2880166375478,G,4835
0.1.1.1.1,0.1.1.1.1.2,Inf,1552.1684100237035,G,4835
0.1.1.1.1,0.1.1.1.1.3,Inf,1910.1231422898863,G,4835
0.1.1.1.1,0.1.1.1.1.4,Inf,1936.1560402127786,G,4835
0.1.1.1.2,0.1.1.1.2.1,0.016,5218.370731205742,G,4835
0.1.1.1.2,0.1.1.1.2.2,0.007,6042.650216016173,G,4835
