pid,timesequenced,timediagnosed,timeinfected,generation,Fdegree,Gdegree,Hdegree,simid
0.5.2,1146.7137211049062,1143.2663738189724,542.5742366268053,2,0,1,0.001278280099018235,78
0.5.3,2641.972329719453,2634.276295565697,609.21808235577,2,1,3,0.0014878919354809938,78
0.5.4,1527.2380856225977,1498.6172096174334,1188.6367114748052,2,1,2,0.0002557998840232521,78
0.5.5,2244.0340318542458,2233.40892767774,1267.803902382043,2,0,3,1.3269671753716485e-5,78
0.5.6,2639.790180217597,2624.713198986785,2156.804559690149,2,0,3,0.2546100334651142,78
0.6.1,1099.4059804582464,1095.0127201292048,758.8036789131312,2,0,2,0.0006103850316754061,78
0.5.1.1,2211.902711423756,2168.2514615749324,732.5730130192919,3,0,0,0.04007976487653909,78
0.5.1.2,3126.961405478407,3121.560172721636,1414.6346139176899,3,1,3,0.16384614321463242,78
0.5.1.3,2721.127039753816,2710.8848115408164,1921.5262533582368,3,1,2,0.07695573246190128,78
0.5.3.1,3689.760408808008,3645.86383256305,660.3360366872257,3,1,3,1.5495595786829885e-7,78
0.5.3.2,Inf,4158.75008089394,1753.2483635622118,3,1,2,0.19802150651980419,78
0.5.4.1,2904.086474940601,2879.7054270900526,1609.6020526993977,3,0,1,0.009523630100850108,78
0.5.6.1,3211.8489904674034,3210.632015599308,2213.88593689132,3,1,1,0.06491107867055543,78
0.5.1.2.1,2474.8204063923517,2467.281472684659,1758.4768761841883,4,1,2,0.029438424081972562,78
0.5.1.3.1,2510.375803294612,2498.783054834963,1971.9064507310009,4,1,0,3.3424801595919156e-5,78
0.5.1.3.2,4649.835128851876,4622.165168922559,2295.2767437380044,4,1,2,0.00012259852989244768,78
0.5.3.1.1,2603.9063322361485,2603.3273246721383,1119.9441584041485,4,2,0,0.007403140506451756,78
0.5.3.1.2,3398.7183464690665,3378.9374866700496,2110.8058719315636,4,0,1,0.001157102494599707,78
0.5.3.1.3,3351.2327307356663,3333.211715216802,2606.522588936604,4,1,1,0.0008552899066664479,78
0.5.3.1.4,4405.503507153637,4347.593115014326,3468.072522272174,4,1,3,0.003795196777424139,78
0.5.3.1.5,5002.227497537007,4987.770376575481,3513.4502251020863,4,2,1,0.0006369461805422172,78
0.5.3.2.1,1991.4058035838907,1978.0715540608749,1796.9487015112602,4,0,1,2.514501901239276e-6,78
0.5.4.1.1,2743.718572128309,2739.099503868705,2055.0751582028456,4,1,3,4.143213921222546e-5,78
0,2151.159644886468,2142.3497957545123,0.0,0,1,2,3.362160185961518e-10,79
0.1,2312.7204802071947,2312.495946743854,810.4484670723153,1,1,2,0.0002946720367208991,79
0.1.1,1571.0876640284723,1563.4576067750731,1125.9835408172755,2,1,3,0.0056852975462231906,79
0.1.2,Inf,3968.501788039241,2015.3040346754708,2,0,3,0.002497214443797155,79
0.1.1.1,3631.5651655149163,3597.9594092529105,1234.713078135712,3,1,1,0.04225813310130537,79
0.1.1.2,1904.2497290391716,1879.2860750899458,1379.2468358625672,3,1,0,0.0023067465186015603,79
0.1.1.1.1,3264.7028460339347,3239.1165903603223,2135.7017237867135,4,0,3,2.746487226163841e-6,79
0,975.132847889185,921.7936302063479,0.0,0,0,2,0.016699252906949,80
0,1316.664746284412,1300.5645227091504,0.0,0,1,1,0.012166651550889725,81
0.1,1657.762073281871,1653.18670960415,145.61191245707784,1,1,0,0.03918532537327228,81
0.2,3509.185365990822,3475.7878698730674,503.1019036627778,1,1,1,0.09946212561564444,81
0.2.1,694.5331059328053,687.3191933534806,653.27855684264,2,1,0,0.000563432730532049,81
0.2.2,Inf,3615.2524967104905,2006.472784081346,2,1,0,0.08764209189797367,81
0.2.3,4061.291100623149,4056.75188689973,2888.240200693183,2,0,2,0.008142088730357143,81
0.2.4,4346.666032839525,4275.31180732973,2978.435402113155,2,1,0,0.010230953399539574,81
0.2.5,4071.3678914217676,4047.9781519087837,3331.6957224958687,2,0,1,0.0003427885827129909,81
0.2.2.1,3470.9319175533424,3401.855357433841,2024.9813871978615,3,1,0,0.009255186449681374,81
0.2.5.1,Inf,5114.184641907801,3353.931781154522,3,1,3,0.00038631170119339737,81
0.2.2.1.1,3345.8513468105534,3321.760791368248,2375.5184917254287,4,1,1,0.0011417988528545958,81
0,525.1146656521869,507.9459628020454,0.0,0,1,1,0.05714765580860143,82
0.1,1448.8433837440823,1447.7705971299856,4.625733887168272,1,1,0,0.21097819207311383,82
0.2,712.708238372271,706.6220339917388,532.5779549724015,1,1,2,0.016615099005434945,82
0.1.1,2363.3286867788825,2347.1761865788967,149.30489565826866,2,1,1,0.05889244320185303,82
0.1.2,2423.8878129167615,2399.2742994574787,1491.1939503613485,2,0,2,0.037682247140445976,82
0.2.1,3329.4055774349545,3319.741186642904,575.2590478226102,2,1,1,0.017559951078407427,82
0.1.1.1,862.246535671334,853.5305851898158,211.20334677924126,3,1,1,0.014287068703663738,82
0.1.1.2,3423.3808798681366,3375.4326584071464,2044.7261858147385,3,1,3,1.1739253875741852e-8,82
0.1.1.3,3133.4856337634783,3131.1966433874495,2266.961012895283,3,1,0,0.02725719816548141,82
0.2.1.1,2887.0700806299405,2881.164345171151,783.9827994092243,3,1,0,0.15370482114505335,82
0.2.1.2,1450.8721279441731,1342.6772821329296,1229.0531028728767,3,0,3,0.02966427335339578,82
0.2.1.3,2142.485101064352,2131.9044134423243,2055.126095628294,3,1,0,0.017931014421137433,82
0.1.1.1.1,339.06698942091043,330.17900090420443,305.4634958436873,4,1,0,0.020758647664446135,82
0.1.1.1.2,995.7438216396191,985.1464488262396,839.9638034765713,4,1,2,3.231890008725963e-6,82
0.1.1.2.1,3462.631696313762,3457.4897197929595,2595.7589727388395,4,1,3,7.09169340487682e-8,82
0.2.1.2.1,1908.3486874754597,1901.3845987054738,1355.3830761456716,4,1,3,1.6920756452510166e-5,82
0,1366.531225478898,1364.2032333029786,0.0,0,1,1,1.6995135592516303e-6,83
0.1,533.4548953249653,457.5003924414599,22.60889960066838,1,1,0,0.0010256199682932756,83
0,431.1950489304122,420.9932328818809,0.0,0,0,2,0.010739635577122786,84
0,1386.0677659339913,1383.7498923221274,0.0,0,0,2,0.0017810107260618695,85
0,1881.4744040992248,1864.3811899522034,0.0,0,0,1,0.0003450415936632168,86
0.1,1976.2113449146261,1969.700584850363,1060.2483442700818,1,0,3,3.829339807414497e-6,86
0,505.66218447320756,446.09565720684793,0.0,0,0,1,0.01921980980048504,87
0,284.3983627109109,276.17916804695466,0.0,0,1,3,0.0013096117026621932,88
0,Inf,4019.2474850793665,0.0,0,0,2,0.0018900539237613864,89
0.1,1597.0365663415657,1548.152464335743,198.66249285915057,1,1,3,0.1978570309589692,89
0.2,2290.459616066147,2257.196386828099,1510.6525638304722,1,1,3,0.0019232421653015426,89
0.1.1,1739.2897766661395,1697.4571213810082,494.5240425896005,2,1,1,3.346421669982572e-7,89
0.1.2,1701.5482316284335,1655.9459686756995,578.8719552106909,2,1,2,0.013084727638949552,89
0.2.1,2994.194829584544,2975.0798794486846,1605.6684728544813,2,0,3,0.03468220811075803,89
0.2.2,2199.332295771519,2180.0720716080896,1993.8611371891805,2,0,2,0.011004783710152555,89
0.1.1.1,861.9785916940509,853.7641880813898,717.0003562082221,3,1,0,0.00795272881846017,89
0.1.1.2,3009.567904373149,3006.853995271865,1264.8984757914036,3,2,1,0.009476230847100097,89
0.1.2.1,1238.706400353181,1225.4482189400317,764.7128428386781,3,0,2,0.3391898618356456,89
0.1.2.2,2983.585241696957,2978.764129928396,986.4512750360402,3,1,3,0.0009285215697668029,89
0.1.2.3,1718.778474608096,1717.0176534955344,1467.4824647251107,3,1,0,0.014873635771714877,89
0.2.1.1,Inf,4251.03377533885,1782.5863005264653,3,1,2,0.01958163144301647,89
0.2.2.1,2077.934448634366,2059.9802393617424,2056.2779784748504,3,1,1,0.0001160446035183165,89
0.1.1.2.1,6643.587381077986,6582.889242366182,1468.1575126985479,4,1,0,2.3493527399695106e-6,89
0.1.2.1.1,2903.923311329277,2878.141950820649,851.0923661787148,4,0,1,0.051393513205365934,89
0.1.2.2.1,1666.3780409456251,1664.6560890045905,1184.231600339808,4,1,1,0.006378892466803869,89
0.1.2.2.2,3020.4473560535243,3015.2304139506623,1231.1911979393312,4,0,1,0.0041130191243045795,89
0.1.2.3.1,3180.526649830413,3164.2651093293134,1746.2754446608951,4,1,3,0.023224406536578722,89
0.2.1.1.1,4454.013715595709,4383.092431206275,2501.6550156594362,4,0,1,0.00011121869491363489,89
0.2.1.1.2,4663.955876911618,4637.204087400018,4080.293065568805,4,0,2,0.03152271358619406,89
0,144.5547618147875,136.42493621323888,0.0,0,1,1,0.03728612056515241,90
0,1213.01649891863,1207.1493784600402,0.0,0,0,3,0.02023786863067257,91
0,280.9157873075867,200.04137456609027,0.0,0,0,3,0.05215317683409603,92
0,1440.828944390506,1431.7627501327015,0.0,0,1,1,0.07388883785585669,93
0.1,2795.4082377582413,2749.2640649393725,507.16292446079615,1,1,1,0.0424756137195722,93
0.1.1,2281.5247101924265,2280.9267758352726,564.0078246426049,2,0,3,0.00029094448422845335,93
0.1.2,2464.756411834693,2454.601326421445,700.614134181752,2,1,0,0.01391662938523703,93
0.1.3,6185.796729877705,6171.224374172055,1805.4428942939649,2,1,0,0.08661965214607537,93
0.1.3.1,4258.010502026707,4256.806461825577,4179.406075998017,3,1,0,0.25688570218493767,93
0.1.3.2,6114.119687995091,6062.600146227825,5346.888415521188,3,1,0,0.013053857072242034,93
0.1.3.1.1,Inf,5703.0233218295925,4188.013835345698,4,0,0,0.023531648132319012,93
0,482.2463525491454,465.1666935061121,0.0,0,0,3,0.10669901134550946,94
0.1,1727.2728823174236,1725.6034648886543,243.57219371808088,1,0,2,0.13247270870464636,94
0,604.283461975869,546.2618477899186,0.0,0,0,1,3.161297103774521e-8,95
0,511.12212536867025,441.17910495750596,0.0,0,1,1,0.01806594975579941,96
0.1,1796.642100111695,1781.9773523941774,150.13577589853298,1,1,1,6.685332437795838e-5,96
0.2,307.05511433605,288.5561012906821,272.8362411095073,1,0,2,0.005278853057045092,96
0.1.1,1505.4802624253443,1415.2374987285916,168.04821439346364,2,1,0,0.01023071664800167,96
0.1.1.1,2394.5143968179987,2367.0879376886805,1687.606941163059,3,1,0,0.00020126310724111733,96
0,552.9762314985344,540.0351090669698,0.0,0,0,2,0.0029022094469379842,97
0,1292.3772624004134,1286.3271018341327,0.0,0,1,3,0.004527124270449779,98
0.1,957.8389702785591,940.5653647893441,928.6947454724495,1,1,3,0.07940950667850881,98
0,1751.1765011579878,1748.4457997551372,0.0,0,1,3,3.645358200791755e-5,99
0.1,2141.6541389716394,2128.460221468821,27.176158931396586,1,1,1,0.001416455560466284,99
0.2,893.6603370907269,880.5685261103254,145.51483627887674,1,1,2,0.02105031796686927,99
0.3,2358.9454457586353,2342.941705524525,480.76956567920985,1,0,3,0.046419334795487134,99
0.4,3430.778640808647,3426.841836471852,2201.534431429556,1,1,0,0.00014867506451146303,99
0.1.1,2259.416122539106,2191.2883493916834,892.6669076245938,2,1,2,0.009315791701710896,99
0.3.1,1523.1335530342437,1463.358979030953,497.0566627572623,2,0,1,0.0008547016213439274,99
0.4.1,5556.040241679528,5536.956169910032,2373.791800083438,2,1,0,1.1582827125452902e-7,99
0.1.1.1,2992.918762106891,2989.6717344967915,1096.898805614124,3,1,2,0.013479809056962841,99
0.3.1.1,Inf,2158.5478122334393,1398.9087381633506,3,1,1,1.9057334959710594e-5,99
0.4.1.1,3208.097507392983,3183.3256092553893,2982.569644187503,3,1,2,0.00010253089444214338,99
0.1.1.1.1,3400.9330842633294,3398.4506985073212,1297.3113862459204,4,1,0,0.0031945471573940573,99
0.4.1.1.1,3584.571347463229,3584.1660411245584,3095.4491391598763,4,1,1,0.06648226652744357,99
0,1137.932323931376,1094.415156972969,0.0,0,1,3,0.000254338234456681,100
0.1,2464.805077871979,2452.311775583181,314.6522277782012,1,0,2,0.019913438581351858,100
0.2,1131.6375998305048,1114.0035088745844,601.7570836540159,1,0,1,0.029016568415160145,100
0.1.1,2776.905491900707,2769.2191511855967,1838.3858884575122,2,0,3,0.005918034296970743,100
0,251.37854608993385,219.692653580931,0.0,0,1,3,0.00027994088999828086,101
0,Inf,2021.160209814291,0.0,0,0,1,1.8655761015458511e-6,102
0,Inf,2070.2055882212408,0.0,0,1,3,1.3012129724532205e-7,103
0.1,1348.4772396325247,1337.9107771205659,193.19913224230103,1,0,3,0.0001133978924421269,103
0.2,2592.935645850832,2544.2816543949584,935.8614730666566,1,0,3,2.690638800712325e-5,103
0.3,3579.473446938232,3542.943071437504,1737.9984072833747,1,0,1,0.028792009273817056,103
0.4,3644.030291697694,3640.0979335582524,1913.6997740628967,1,2,1,1.0328104295139252e-9,103
0.1.1,3222.872872091458,3222.341476604645,968.6779056437049,2,1,2,0.0004851049799307739,103
0.1.2,2462.00522610222,2461.4043963649174,1185.5447725461026,2,0,3,0.00762719884682997,103
0.2.1,3608.763681276578,3602.308895051673,1564.034624148393,2,1,1,0.014443503815832783,103
0.4.1,3761.631026123053,3744.8495713337197,2252.6542488537025,2,1,0,0.014612784474680642,103
0.1.1.1,2691.1263301764943,2598.9220174075917,1284.469513837134,3,1,3,0.0048884632298984935,103
0.1.1.2,3899.095721361368,3896.002391737851,2197.078145913257,3,2,1,0.005142153670840434,103
0.1.1.3,4585.627946079221,4568.507661602805,2691.6126141630175,3,1,0,0.01210311573467413,103
0.1.2.1,2884.003122949837,2867.6734531180055,1319.452850664307,3,0,2,1.2396970056383524e-8,103
0.1.2.2,2181.3683260437138,2172.217456324729,2086.2122705743586,3,0,1,0.09702434148436136,103
0.1.1.1.1,2644.9187345537375,2634.3144228558103,1372.6952126851538,4,1,1,0.0013803120761084395,103
0.1.1.1.2,2361.9220828050384,2357.281559855363,1831.6933062434741,4,1,3,0.0005614743852419751,103
0.1.1.1.3,2589.8152017384346,2558.660042212044,2446.8521429207767,4,2,3,0.014329332710924673,103
0.1.1.3.1,4571.720324608324,4570.935650875007,3417.515276013036,4,1,0,0.08910192373344734,103
0,393.00054167059074,341.2169198732854,0.0,0,0,2,8.78806863011223e-5,104
0.1,2474.256900950033,2473.2473013405133,96.05814136820884,1,0,1,0.03885269697168573,104
0,Inf,2117.602211139639,0.0,0,0,3,1.001044203583245e-5,105
0.1,3866.4773338112013,3855.6752170694435,2064.2549446314256,1,0,2,0.027202774172932664,105
0.1.1,2591.9857020615214,2588.410214319519,2067.7361454334737,2,1,3,2.3913583029026573e-5,105
0.1.2,3205.896032469525,3164.0123892040283,2298.54393529878,2,1,3,0.003874810371733528,105
0.1.3,Inf,5461.984024123086,2964.974478941317,2,1,0,0.01788520765624289,105
0.1.1.1,2522.163775790211,2481.3983528088747,2167.3224493752914,3,0,3,0.03788047255622368,105
0.1.1.2,5516.632475857824,5507.11468395745,2173.496723260199,3,1,2,0.012103618114465564,105
0.1.1.3,2834.4959553185854,2808.655484841001,2182.8466710457305,3,0,2,0.02089195623172663,105
0.1.2.1,4232.542785421668,4075.8463287636237,2490.84373464444,3,1,1,0.12517417016177557,105
0.1.3.1,3105.7541093743316,3103.50451756507,3085.161873992175,3,1,0,0.027194499450578696,105
0.1.3.2,5479.017597199622,5478.094344181943,3884.2763412832355,3,1,0,0.00854926529423976,105
0.1.3.3,5347.135508715746,5343.45322686191,4293.681055303234,3,1,0,0.005507925809095977,105
0.1.3.4,5001.61663025645,4999.160507187188,4856.70916923376,3,1,2,4.727090392743017e-5,105
0.1.3.5,5842.545098749853,5823.0858127458205,5044.132512463098,3,1,0,0.016823366727297732,105
0.1.1.2.1,6506.520762816642,6503.805519974218,3877.039466311629,4,1,0,0.019974649140019663,105
0.1.1.2.2,6950.489900055995,6941.310589836981,5478.17553744631,4,1,2,0.00011289305865253016,105
0.1.1.3.1,3677.9257597541377,3675.3385864661486,2658.057854540015,4,1,2,0.00032414295536331176,105
0.1.2.1.1,Inf,4749.463851355575,3419.4392987068964,4,1,0,0.10054802552747615,105
0.1.3.2.1,4906.472717180109,4890.137853562161,4675.627135308326,4,1,3,0.001995475718929228,105
0.1.3.2.2,5437.157315536837,5407.911714790345,4960.502687556854,4,1,1,0.00037477459566715354,105
0.1.3.4.1,5408.70075694018,5343.6456328750455,4858.945643589519,4,1,0,0.01514314992702464,105
0,46.26303049636337,35.10368893903718,0.0,0,1,2,0.000111209148708844,106
0.1,924.3190059057149,881.9716796858766,27.46495584789922,1,1,3,0.027250730588630045,106
0,1112.5406361544913,1108.581108414036,0.0,0,1,1,0.07306718695760095,107
0,47.29566047751504,17.61790843166584,0.0,0,1,3,0.000593919172203558,108
0.1,1081.2822205945276,1071.0571881929754,124.51439550787626,1,0,1,0.021129317214118502,108
0,937.3671551565823,927.2095164703476,0.0,0,1,2,0.10260331466476798,109
0,891.6646814691552,886.0906374748204,0.0,0,1,2,0.012748256269325084,110
0.1,1323.7099778352576,1278.737427418837,0.4667655714848625,1,2,0,0.007018582997876113,110
0.1.1,294.14585726236993,289.67834656804854,100.11182342861987,2,1,1,0.003304735284576684,110
0.1.2,2637.77620461108,2631.7500919230024,318.04017092108387,2,1,0,0.001217681621810728,110
0.1.2.1,3876.8293690747378,3875.3156005488268,2485.3104702569667,3,1,0,0.024664195948787607,110
0,23.889560518122394,15.047415376410413,0.0,0,1,1,5.868314720958354e-6,111
0,2387.397894084664,2360.6713337768497,0.0,0,0,2,0.0010039358927918616,112
0.1,2532.7407911193377,2527.4331991906893,2102.695533773771,1,1,1,0.00135591428409802,112
0.1.1,3696.566218349528,3687.4103316884225,2130.2143558358907,2,1,3,1.2227638724250306e-9,112
0.1.1.1,3620.644291200371,3612.754729524907,2397.6169845438894,3,0,3,0.00711287744319915,112
0.1.1.2,3854.813117287512,3808.755396521075,2686.30486623443,3,0,1,0.09819869576953334,112
0.1.1.1.1,3265.386418666197,3259.546779047006,2566.2999076094943,4,0,3,0.06563990042141335,112
0.1.1.2.1,5002.823937999923,4993.944866272853,4083.596805104127,4,1,2,0.1326562441137029,112
0,2950.101778134494,2949.9597487525007,0.0,0,1,1,0.007238834989152291,113
0.1,704.2271511777093,674.9689860448204,203.39597387562424,1,0,2,0.00496169250014974,113
0.2,3725.0359315396913,3721.007416530253,2980.035824319897,1,1,0,0.009509088142660696,113
0.2.1,Inf,5005.8138831850265,3008.958563528104,2,1,0,0.10194540835331702,113
0.2.1.1,4314.32026087784,4313.261701569977,3910.363167971026,3,1,0,0.04228176227102451,113
0,600.1159581885616,562.5463850600058,0.0,0,1,2,0.0010730846307702357,114
0.1,559.7738243834108,536.3947092631892,143.4197536428177,1,1,1,0.006199828944116792,114
0.1.1,1016.430592338963,996.3532032308242,643.6681559156683,2,1,0,1.2186108236571375e-6,114
0,Inf,2883.33934048767,0.0,0,1,2,0.009308630748746372,115
0.1,72.23911298376258,50.09712964527693,0.7543965937978635,1,1,1,0.019492746371368063,115
0,549.7057073242921,521.441379791595,0.0,0,0,3,0.06152749524391629,116
0.1,693.3672573077556,654.5813404711548,142.71432107758466,1,0,2,0.07206464352815527,116
0.1.1,430.8027216863569,430.26450549832157,194.11917535386138,2,1,0,0.07893447847903177,116
0.1.1.1,2151.6129342416834,2131.3564970729203,697.329878849719,3,2,1,0.009710708756435323,116
0,715.2836315090716,681.3740940303537,0.0,0,0,1,0.006146015590058297,117
0,1427.4341169707388,1332.5454988661136,0.0,0,1,1,0.009196056506161454,118
0,1227.8660611011776,1219.3324418793852,0.0,0,1,2,0.003266230363969588,119
0,776.387575263522,765.2912110336094,0.0,0,0,2,0.042369002118614454,120
0,Inf,1669.556889115635,0.0,0,0,3,2.3138664440828205e-11,121
0.1,906.7886162837138,885.8536790065064,112.00700352885521,1,1,1,0.00014326693554715582,121
0.2,428.2192347430571,415.37555835079377,345.9437992471491,1,0,1,0.025063069943760525,121
0.3,1420.9245184979213,1407.7369373206548,816.378346859057,1,1,2,0.0009736696991562517,121
0.1.1,757.7478458725177,748.8481509052248,304.80208968568456,2,1,1,0.0006041208812817538,121
0,Inf,1210.5597486473944,0.0,0,0,3,1.0066574928393658e-6,122
0.1,440.74468624879563,432.0488677566443,192.5340874943008,1,0,3,8.618202607037146e-8,122
0.2,810.849426902917,803.3325963774613,772.274722058247,1,0,3,0.07995565196896343,122
0,1323.48551680658,1323.1484622161438,0.0,0,0,2,0.00029584343727929085,123
0,222.35490524290685,219.64948417583736,0.0,0,0,2,0.04492641720744097,124
0,2300.999271503705,2185.3110001633486,0.0,0,1,3,0.00029937064056132634,125
0.1,2401.1313368015894,2400.150009690795,541.7118333341144,1,1,0,0.05886707717409741,125
0.2,2770.1511633838218,2740.0057217379526,2108.9829449312556,1,1,1,0.09731616925795543,125
0.2.1,6865.074975302187,6815.85538870557,3334.9315791745144,2,0,0,0.2054370079810187,125
0.2.1.1,4296.705923529612,4249.472002446692,3417.749913082725,3,0,0,0.038411161974905794,125
0.2.1.2,5197.824270990641,5141.698996651606,4442.154438686417,3,0,0,0.047198946680368024,125
0,1288.7786074584785,1280.3379182606586,0.0,0,0,3,0.0008874941821367622,126
